term,mean,max,min,std,document_count
nimri,0.4401457541231825,0.4401457541231825,0.4401457541231825,0.0,2
go,0.14210646832507573,0.17964956006008026,0.08579183072256895,0.04598070905863075,5
norwegi,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
acreedor,0.06381901545349798,0.17497464834741477,0.001550207016253788,0.07878853730862745,6
tenedor,0.13064190793461708,0.19274765297715696,0.0064304178495373145,0.08783078694044552,3
emis,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
ohl,0.609432582632099,0.609432582632099,0.609432582632099,0.0,2
mcleod,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
janeir,0.06993587215479594,0.15164469523442614,0.01916857102682353,0.05834103305439337,6
doh,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
entorpec,0.053453658478358264,0.14525176029105322,0.005055165671382363,0.054068997046536796,8
sudafrican,0.14186291925976532,0.19781995963445054,0.029948838510394905,0.07913520540813868,3
gauteng,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
johannesburg,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
tribun,0.1888721891602141,0.5081027854380391,0.005089879819283493,0.18375140728981937,16
villanuevatr,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
sanch,0.09525206821867993,0.17632869252822783,0.01417544390913204,0.08107662430954789,4
ruizel,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
trans,0.040185273435554336,0.14982518032147307,0.009937384409077295,0.04510330614532287,16
felgtb,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
hamburgues,0.11834476537446639,0.3705478114289954,0.005705612152029014,0.15962058075288765,7
culinari,0.21771008869788458,0.4016375774254078,0.0337825999703614,0.1839274887275232,4
point,0.14643080419781124,0.3791117380860653,0.029162441391235798,0.16453201053708685,6
nuez,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
paramount,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
miniseri,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
hugh,0.13570476648797133,0.18792896165272804,0.03125637615845789,0.07385616508601836,3
grant,0.1302625771932514,0.18792896165272804,0.014929808274298155,0.08155258299561292,3
frears,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
jeremy,0.04822469079327873,0.1604636544360253,0.01160677428108682,0.06002689404500318,9
thorp,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
sensat,0.23301834041815547,0.23301834041815547,0.23301834041815547,0.0,2
cofund,0.09572974755326225,0.18073690984143354,0.00853539125579379,0.08502122999054204,4
microsoft,0.06501230980274532,0.16674651514304795,0.008316534421099649,0.06589381784022673,7
stratolaunch,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
absteng,0.1886338946242211,0.1886338946242211,0.1886338946242211,0.0,2
reconsider,0.39613117871086434,0.39613117871086434,0.39613117871086434,0.0,2
lus,0.08994220586526587,0.1893603470903549,0.015604304771365547,0.08129450243222673,5
consensu,0.13388454868059613,0.19781995963445054,0.006013726772887297,0.09041832528683824,3
declaracionesel,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
irresist,0.10404552551206434,0.16613646478376803,0.011114763489054904,0.06999534405657604,10
cuesti,0.1886338946242211,0.1886338946242211,0.1886338946242211,0.0,2
continental,0.05145314173849296,0.1604636544360253,0.005490629749735682,0.059870326647360056,9
subterran,0.06783220835634812,0.1706002821387294,0.013173766960519645,0.07271716654988566,6
inmers,0.04639145064430271,0.15942266373408281,0.00518344901910975,0.06527315275164462,8
decibeli,0.12517812424195104,0.18334532844168588,0.008843715842481318,0.08226084906459029,3
ramalaz,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
decant,0.0650889280796161,0.1664392996475409,0.009976624686475402,0.07175705017810675,6
tragal,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
irre,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
popey,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
isaz,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
varador,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
matar,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
ballen,0.09248423604556538,0.152702117282415,0.0029273446527894025,0.04990980588611974,13
descomposicion,0.0980743748180647,0.16812735799203118,0.006184325400904482,0.07173457452739819,4
viticultor,0.1886338946242211,0.1886338946242211,0.1886338946242211,0.0,2
bodeg,0.06599783724348929,0.16247645917974227,0.010866260008836268,0.06829986425866726,6
pdecat,0.10582698912391311,0.1751583210585783,0.00845154745759123,0.06316321900283582,5
debateel,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
quim,0.13379819449779703,0.22132917853244868,0.02236427239526485,0.07893902267050677,9
rachel,0.30966965268101787,0.41761991478384003,0.09376912847537366,0.1526647247275414,3
johson,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
antibrexit,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
chang,0.12205622112486843,0.19462035673175362,0.04963163760809774,0.06069487779491442,5
uk,0.14985220474702154,0.2527411587240435,0.007259586473988485,0.1040755696516959,6
stanley,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
rammstein,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
indiferent,0.09598494994551438,0.1534646750394143,0.009865586252533778,0.0574442438224584,22
galact,0.39613117871086434,0.39613117871086434,0.39613117871086434,0.0,2
aleixandr,0.3047162913160495,0.3047162913160495,0.3047162913160495,0.0,2
rt,0.14674385587577862,0.36312940072763306,0.01427146116396811,0.13852649149214014,8
elmundoopinion,0.4401457541231825,0.4401457541231825,0.4401457541231825,0.0,2
inamist,0.720238506747026,0.720238506747026,0.720238506747026,0.0,2
sae,0.10711577320018993,0.2008187887127039,0.013412757687675957,0.09370301551251396,4
malekpour,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
pornografiaun,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
pornografi,0.10083936081654325,0.17536626838286626,0.010101097058853098,0.06228205646845783,10
guardam,0.23285866904803332,0.23285866904803332,0.23285866904803332,0.0,1
caliop,0.23285866904803332,0.23285866904803332,0.23285866904803332,0.0,1
var,0.03981151498731544,0.15474051342921802,0.005736872742365798,0.04578152337525381,18
gibralt,0.09272291927699423,0.19497175101569073,0.019609227832037862,0.06549894726915198,6
hinchabl,0.24616487870792092,0.24616487870792092,0.24616487870792092,0.0,1
chafarin,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
oc,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
kurdi,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
facial,0.03293642461398899,0.1766575462999296,0.00518344901910975,0.05448698833620127,8
josu,0.06003628884179407,0.19539125388263084,0.010327823419510487,0.07819776138787465,4
desmoron,0.12955688413277022,0.36669065688337177,0.010989997757469476,0.1676788987603001,3
ejercitos,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
huyend,0.023870729573003454,0.15654990676685396,0.005348788481200844,0.04693962445854754,9
prostitu,0.04313671973462619,0.1668174486272174,0.00642193661076364,0.06205717198301508,5
saban,0.06620314779441676,0.17897996347878858,0.008542225529669456,0.0797520194514877,3
usanel,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
hotelclub,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
mos,0.10389304349367857,0.1886338946242211,0.019152192363136068,0.0847408511305425,2
mansfieldhewitt,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
airbnb,0.0926634203110498,0.31739587374647327,0.013250507350580924,0.11513551889074777,6
catalanacompart,0.358990448115718,0.358990448115718,0.358990448115718,0.0,1
comentariosguardarimprimiralfons,0.358990448115718,0.358990448115718,0.358990448115718,0.0,1
congostrinatwitterbarcelon,0.358990448115718,0.358990448115718,0.358990448115718,0.0,1
parisi,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
marcantoin,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
mezquitasel,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
crimin,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
suicidasel,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
telegraph,0.06285076765229795,0.2008187887127039,0.014844920726195771,0.07969415114409432,4
sistemaprimer,0.23932696541047865,0.23932696541047865,0.23932696541047865,0.0,1
deutsch,0.09470418907745533,0.1842470598655183,0.005161318289392369,0.08954287078806296,2
bank,0.2003667617390054,0.2003667617390054,0.2003667617390054,0.0,1
padrel,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
episcopal,0.05485574994365016,0.18537118958095744,0.007025730217354072,0.0753996520278237,4
evangeliz,0.06957375284978737,0.18537118958095744,0.005027452290443213,0.06871792115026845,4
abr,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
junquer,0.14565401989971502,0.28295084193633163,0.008357197863098402,0.1372968220366166,2
inmun,0.029167913321835326,0.1850636982247173,0.005353082180053807,0.04111473584737831,31
estrasburg,0.16895820491163027,0.2437146887696134,0.02093254995567232,0.06961698610198849,6
eurocam,0.14625384290677695,0.28295084193633163,0.009556843877222299,0.13669699902955465,2
xinjiang,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
desagrad,0.023984696608960236,0.15728193224110454,0.005112671877811781,0.037468454093518275,14
obligart,0.22673080933624293,0.22673080933624293,0.22673080933624293,0.0,1
amand,0.07890501051181914,0.34177233377283567,0.0062112879808006475,0.13156652468188804,5
logoped,0.42028150023303573,0.42028150023303573,0.42028150023303573,0.0,1
desiempr,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
dorm,0.02290296809857666,0.12875087129943763,0.0027628942338935114,0.03415082934731525,32
atlas,0.14541482453022217,0.34168902118677824,0.04727772620194416,0.13878681542779278,3
bendec,0.05872222543363674,0.303175482078269,0.01588062048981409,0.0998115132283292,7
acapar,0.07096704053393696,0.3591584887131145,0.006703350968122962,0.12901333779979157,6
kurz,0.4579094841102168,0.880291508246365,0.035527459974068545,0.4223820241361482,2
alcobend,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
boadill,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
gestioncompart,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
comentariosguardarimprimirju,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
mateotwitterbert,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
ferreromadr,0.3446308301910893,0.3446308301910893,0.3446308301910893,0.0,1
tomari,0.046610108979920954,0.1706002821387294,0.0026531925682539564,0.05712689877986693,6
combatirespan,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
ines,0.12176183642506642,0.37684093830174914,0.007130591149058327,0.13443491287426976,11
degoll,0.04216476922865786,0.1706002821387294,0.007825701015538046,0.05800985322858295,6
misioner,0.11203195584538769,0.1751583210585783,0.01734240802560181,0.0773136920444476,5
balliet,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
sinagog,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
desequilibr,0.06707228945234787,0.2126316586369806,0.015381864667356044,0.08406116721357215,4
liquidez,0.056706754103918844,0.17964956006008026,0.019354510614207544,0.06175561744919164,5
moody,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
jord,0.3745987284685753,0.3745987284685753,0.3745987284685753,0.0,1
fuck,0.18729936423428764,0.18729936423428764,0.18729936423428764,0.0,1
spainl,0.18729936423428764,0.18729936423428764,0.18729936423428764,0.0,1
tesl,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
chicl,0.05247210985339244,0.19224497685580574,0.006575783916596977,0.06829895622868558,8
motoriz,0.08748425919373427,0.22109289606203297,0.020679940759584927,0.09447557315466497,3
bicis,0.25340502219933037,0.25340502219933037,0.25340502219933037,0.0,1
utilizarl,0.25340502219933037,0.25340502219933037,0.25340502219933037,0.0,1
octubrefern,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
gazo,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
racing,0.08107639371261365,0.17897996347878858,0.03212460882952616,0.06922827808403256,3
pascu,0.1062090841471158,0.19806558935543217,0.014352578938799432,0.09185650520831637,2
hil,0.06264861600484264,0.4173701451812464,0.002826890194744775,0.10937674571224355,16
juegodetron,0.6154121967698023,0.6154121967698023,0.6154121967698023,0.0,1
hbo,0.15273878922659068,0.5004523458816522,0.023831064089602484,0.1778650923858595,5
francois,0.07642256323465542,0.20316644502997627,0.013050622336995001,0.08962145829137759,3
periferi,0.10702743238657116,0.1668174486272174,0.01734240802560181,0.07322751575115129,5
esposa,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
fortdefranc,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
antill,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
mancomun,0.0948782669196219,0.1842470598655183,0.005509473973725512,0.08936879294589638,2
arco,0.08499085528685864,0.19462035673175362,0.02149181853479488,0.07723780978096818,5
arteri,0.04995386768512291,0.15282252803430982,0.012966759954426288,0.05535796080285634,9
insert,0.06951390887098606,0.17213039032517477,0.009116615881030694,0.06648870151865433,4
stents,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
oficialel,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
sanders,0.05340828594698896,0.17213039032517477,0.005979715792934112,0.06872801024755978,4
democ,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
maronit,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
mashrou,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
leil,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
clerig,0.038123521459797687,0.1664392996475409,0.009861287984897653,0.05741283121333605,6
bibl,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
ferial,0.059821845731050156,0.17213039032517477,0.01259490660915913,0.06511797112375164,4
gra,0.20513739892326743,0.20513739892326743,0.20513739892326743,0.0,1
arsenal,0.13073553874437788,0.3143250605937974,0.01162295240137836,0.1275399773853988,4
tottenham,0.10540928637893739,0.304623167058397,0.048655089182938406,0.09980076477059661,5
leag,0.07317222575369485,0.2899939393792138,0.020397127234623603,0.09038259995530806,7
champions,0.04738342867031363,0.24434949918361912,0.009035431641838006,0.05240982384961891,20
blak,0.2692428360867885,0.2692428360867885,0.2692428360867885,0.0,1
minocriayudan,0.23932696541047865,0.23932696541047865,0.23932696541047865,0.0,1
superpobl,0.23932696541047865,0.23932696541047865,0.23932696541047865,0.0,1
barcel,0.1530941753471939,0.22007287706159126,0.08611547363279658,0.06697870171439735,2
gloriet,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
castel,0.21014075011651787,0.21014075011651787,0.21014075011651787,0.0,1
aireair,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
sojuzg,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
fragu,0.07864487563762897,0.18792896165272804,0.02363886310097208,0.07727608972998395,3
padec,0.030308203854981633,0.1581382091652443,0.003566189353973092,0.04480900756074128,35
cccb,0.1397281616899246,0.3758579233054561,0.02166328088215885,0.16696895567830525,3
mujeresl,0.2153942688694308,0.2153942688694308,0.2153942688694308,0.0,1
presidir,0.22091719884044184,0.22091719884044184,0.22091719884044184,0.0,1
barranc,0.047273698150292566,0.17497464834741477,0.011806247898874007,0.058062899734397155,6
rorcual,0.19581297169948256,0.19581297169948256,0.19581297169948256,0.0,1
longitud,0.025918401797264515,0.13583439602640845,0.001574891548132272,0.03145490980692391,14
